window_id,symbol,start_ms,label,split,dump_type,pct_chg,vol_ratio_1h,vol_spike_count,price_momentum_4h,cvd_divergence,upper_wick_ratio,support_break,vol_trend_slope,hour_of_day,oi_chg_4h,funding_rate,long_liq_ratio_4h,btc_regime
d_0,1000LUNCUSDT,1718586000000,1,train,standard,20.123,1.2226068483807504,0,1.9643716899374097,0,0.15564202334630323,0,-0.10783968470075515,1,-0.03904843061342083,0.0001,0.5,0
d_1,1000LUNCUSDT,1718978400000,1,train,standard,20.5494,2.4148161390978315,1,-1.1486708237610865,0,0.02339181286549608,1,0.06476235185915528,14,-0.007956940919099102,0.0001,0.5,-1
d_2,1000LUNCUSDT,1720069200000,1,train,standard,19.1355,0.6787961196378741,2,-2.6920551543007174,0,0.13698630136986537,0,0.08838463829769895,5,0.019563464374594483,0.0001,0.5,-1
d_3,1000LUNCUSDT,1722751200000,1,train,standard,19.4952,0.45923147390617347,0,1.0009868884815851,1,0.22580645161290683,0,-0.24859781484924945,6,-0.012369275949040954,8.137e-05,0.5,-1
d_4,1000LUNCUSDT,1733695200000,1,train,standard,22.2598,0.4095183696591684,0,-0.1239848738453944,0,0.14516129032257016,0,-0.03944757691973978,22,0.009430486162522313,0.00023978,0.5,0
d_5,1000LUNCUSDT,1734606000000,1,train,standard,19.6951,1.2433719220457229,0,1.2978931460574175,0,0.2037037037037057,0,-0.13779663166656148,11,-0.0018773180190153065,0.0001,0.5,-1
d_6,1000LUNCUSDT,1737248400000,1,train,standard,16.7006,0.8775763150216661,0,1.3797428661022282,1,0.5462184873949629,0,-0.09182317213876035,1,0.014540399235923044,0.0001,0.5,0
d_7,1000LUNCUSDT,1738472400000,1,train,standard,28.7045,1.2833888552016368,1,-2.2961638938539872,0,0.3146853146853187,0,0.020116864261325713,5,0.00046539358907251666,0.0001,0.5,-1
d_8,1000LUNCUSDT,1760072400000,1,train,standard,38.9852,0.757668341484205,0,0.4471771939631026,1,0.461538461538467,0,-0.04837578646419989,5,0.005637314503089893,0.0001,0.5,0
d_9,1000LUNCUSDT,1760598000000,1,train,standard,15.9677,2.683320817742792,3,2.7571325821146133,1,0.14130434782608434,0,0.5681241299843552,7,0.19588882528821547,-8.102e-05,0.5,0
d_10,1000LUNCUSDT,1764964800000,1,test,standard,20.1718,3.294148349469082,3,21.184419713831485,0,0.08490566037735835,0,0.13218714934814557,20,0.2077929450366534,-0.0020568,0.5,-1
d_11,1000LUNCUSDT,1765040400000,1,test,standard,35.2517,0.9697588665146532,0,5.4278593187482596,1,0.32068965517241393,0,0.03225371294509053,17,0.06395141943169343,-0.00021271,0.5,1
d_12,1000LUNCUSDT,1765436400000,1,test,standard,30.8759,0.6533460376317827,0,2.4414715719063596,0,0.4177777777777789,0,-0.018304326280673838,7,-0.01232559051676576,-9.919e-05,0.5,-1
d_13,1000LUNCUSDT,1769810400000,1,test,standard,15.2326,1.6698721591109231,3,2.5523911875335825,1,0.1999999999999963,0,0.12774069669803173,22,-0.013303699168058045,-0.00033385,0.5,0
d_14,1000LUNCUSDT,1778025600000,1,test,standard,23.4379,0.7727157121800162,0,1.9334811529933493,1,0.30275229357797867,0,-0.049633457495827545,0,-0.041806454853496086,-0.0002827,0.3905024448550515,1
d_15,1000LUNCUSDT,1738540800000,1,train,fast,12.2666,5.906461181433526,3,-1.6252683226004376,0,0.007874015748032098,0,0.12292383621710187,0,-0.021901032189681882,2.094e-05,0.5,-1
d_16,1000LUNCUSDT,1760126400000,1,train,fast,28.2179,3.572857746230762,4,-1.3888888888888797,0,0.018018018018017286,1,0.11131603136631023,20,0.0021710069065347523,0.0001,0.5,-1
d_17,1000LUNCUSDT,1765044000000,1,test,fast,14.2609,0.9919174568094363,0,9.378960709759188,1,0.6953405017921135,0,0.015378110001412894,18,-0.04063202416136715,-0.00021271,0.5,0
c_0,1000LUNCUSDT,1716512400000,0,train,control,,1.0538455634668276,1,3.765087371644752,0,0.4698275862068993,0,-0.12645926942333194,1,0.06791278560790949,0.0001,0.5,-1
c_1,1000LUNCUSDT,1727978400000,0,train,control,,0.9972669671495686,0,-0.6623314065510704,0,0.12844036697247813,0,-0.06680965227977752,18,-0.02347576258364364,7.797e-05,0.5,-1
c_2,1000LUNCUSDT,1741431600000,0,train,control,,0.5635563263957714,0,-1.1095483669323367,0,0.5142857142857086,0,-0.028270416757273542,11,0.012784675958894173,-2.898e-05,0.5,-1
c_3,1000LUNCUSDT,1752062400000,0,train,control,,1.58124845936437,1,1.63877266387726,1,0.4615384615384759,0,0.14630226985865696,12,0.0007204037228853196,6.574e-05,0.5,0
c_4,1000LUNCUSDT,1761868800000,0,train,control,,0.7263929871389451,0,2.597402597402594,0,0.07692307692307938,0,-0.13908806154154083,0,-0.003086104382927449,-5.119e-05,0.5,-1
c_5,1000LUNCUSDT,1714608000000,0,train,control,,0.38120699453033,0,1.9446141315414327,0,0.2666666666666702,0,-0.03383924088260201,0,-0.01728819035328901,0.0001,0.5,0
c_6,1000LUNCUSDT,1726560000000,0,train,control,,0.6343555070951269,0,1.2408487405385296,1,0.31481481481482193,0,-0.05289654306159839,8,-0.03915879257347178,1.297e-05,0.5,0
c_7,1000LUNCUSDT,1738126800000,0,train,control,,0.5108124151719231,0,2.267449801939638,1,0.5538461538461427,0,-0.06964701957293597,5,0.01442115408627714,0.0001,0.5,0
c_8,1000LUNCUSDT,1748433600000,0,train,control,,1.2514734438264428,0,0.7196545658083993,0,0.1666666666666795,0,0.061586783746359244,12,-0.017188203509794043,9.43e-05,0.5,0
c_9,1000LUNCUSDT,1761868800000,0,train,control,,0.7263929871389451,0,2.597402597402594,0,0.07692307692307938,0,-0.13908806154154083,0,-0.003086104382927449,-5.119e-05,0.5,-1
c_10,1000LUNCUSDT,1715594400000,0,train,control,,1.66590343576762,1,4.287553223091396,0,0.5773195876288719,0,0.04984165894257534,10,-0.001435623219483155,0.0001,0.5,1
c_11,1000LUNCUSDT,1725350400000,0,train,control,,0.9507163097180975,1,0.2291242362525453,0,0.16176470588235145,0,-0.052684419905261314,8,0.02037191168502309,-5.729e-05,0.5,1
c_12,1000LUNCUSDT,1740132000000,0,train,control,,5.027189418818504,2,1.5215110178383977,1,0.6408450704225388,0,0.2384802203219007,10,0.01123526624155725,0.0001,0.5,1
c_13,1000LUNCUSDT,1749355200000,0,train,control,,0.4400588755495822,0,-0.7563025210084017,0,0.09523809523809051,1,-0.1836468847312037,4,-0.006655997027295685,0.0001,0.5,0
c_14,1000LUNCUSDT,1761868800000,0,train,control,,0.7263929871389451,0,2.597402597402594,0,0.07692307692307938,0,-0.13908806154154083,0,-0.003086104382927449,-5.119e-05,0.5,-1
c_15,1000LUNCUSDT,1714608000000,0,train,control,,0.38120699453033,0,1.9446141315414327,0,0.2666666666666702,0,-0.03383924088260201,0,-0.01728819035328901,0.0001,0.5,0
c_16,1000LUNCUSDT,1728320400000,0,train,control,,1.3322495720670997,1,0.2020202020202016,1,0.11965811965812026,0,0.08534875387846762,17,0.04464312416097864,0.0001,0.5,1
c_17,1000LUNCUSDT,1737932400000,0,train,control,,2.429706146687269,2,-2.687583606956103,0,0.3589743589743608,1,0.12390919634522578,23,-0.028296608106554096,0.0001,0.5,0
c_18,1000LUNCUSDT,1752382800000,0,train,control,,0.5853783683315108,0,0.9471825333119397,1,0.1194029850746213,0,-0.07654236308094854,5,0.03319351903853767,0.0001,0.5,0
c_19,1000LUNCUSDT,1761372000000,0,train,control,,1.0342623231216752,0,0.10871928680146661,1,0.7543859649122789,0,-0.16121501830287666,6,-0.003952275822557365,7.684e-05,0.5,0
c_20,1000LUNCUSDT,1714608000000,0,train,control,,0.38120699453033,0,1.9446141315414327,0,0.2666666666666702,0,-0.03383924088260201,0,-0.01728819035328901,0.0001,0.5,0
c_21,1000LUNCUSDT,1725789600000,0,train,control,,2.193895623517034,2,1.8076263359282363,1,0.7685950413223125,0,0.15114127934482635,10,-0.007824393445221815,2.153e-05,0.5,0
c_22,1000LUNCUSDT,1740052800000,0,train,control,,0.8292052969418579,0,-0.26656004264961447,0,0.2790697674418492,0,-0.020732038758345644,12,-0.0022341831441071457,0.0001,0.5,0
c_23,1000LUNCUSDT,1751202000000,0,train,control,,1.2213679011887122,0,-0.05362888809437846,0,0.04545454545452825,0,0.03394943530668581,13,0.007410814756113956,-7.749e-05,0.5,0
c_24,1000LUNCUSDT,1761426000000,0,train,control,,4.237496454813027,1,1.2842838484980414,0,0.46031746031745907,0,0.05773078007287971,21,-0.02728879574690372,1.869e-05,0.5,0
c_25,1000LUNCUSDT,1716354000000,0,train,control,,1.3116897718024398,0,-0.2626811594202886,0,0.037656903765693146,1,-0.08096834315707105,5,0.001260442894875319,0.00013594,0.5,-1
c_26,1000LUNCUSDT,1726718400000,0,train,control,,0.6817226067986837,1,1.572440283279325,0,0.46153846153846156,0,-0.025299873319331357,4,-0.017965941217124484,0.0001,0.5,1
c_27,1000LUNCUSDT,1739880000000,0,train,control,,0.5204572505062657,0,0.0951992384060936,0,0.14814814814814245,0,0.07531365975593064,12,-0.0329790969963248,-0.0001232,0.5,0
c_28,1000LUNCUSDT,1751630400000,0,train,control,,0.5517560693062741,0,0.5534725941796192,0,0.22857142857142176,0,0.01840643782397044,12,-0.0016518716109378434,-4.714e-05,0.5,0
c_29,1000LUNCUSDT,1759557600000,0,train,control,,0.5168050487138354,0,0.42417815482503374,0,0.4411764705882275,0,-0.09179250460808715,6,0.004809421056107539,0.0001,0.5,1
c_30,1000LUNCUSDT,1715904000000,0,train,control,,0.42530158401377843,0,0.43079228319910284,0,0.16666666666663912,0,-0.23096357819187358,0,-0.01315665563937465,0.0001,0.5,-1
c_31,1000LUNCUSDT,1727352000000,0,train,control,,2.418209701394357,1,0.2821033626720833,0,0.5981308411214961,0,0.06360613354610907,12,0.010991482444455957,0.0001,0.5,0
c_32,1000LUNCUSDT,1740808800000,0,train,control,,0.38942376590612365,0,0.4882379050155304,0,0.07999999999999667,0,-0.10622094074164175,6,0.011355341031932272,0.0001,0.5,1
c_33,1000LUNCUSDT,1750143600000,0,train,control,,0.7795425935696817,0,-0.8622119051566898,0,0.3888888888888739,1,-0.11415065880090883,7,-0.01614897919833551,0.0001,0.5,0
c_34,1000LUNCUSDT,1761868800000,0,train,control,,0.7263929871389451,0,2.597402597402594,0,0.07692307692307938,0,-0.13908806154154083,0,-0.003086104382927449,-5.119e-05,0.5,-1
c_35,1000LUNCUSDT,1716613200000,0,train,control,,0.8846967486608338,0,0.9294984216064464,0,0.4329896907216539,0,-0.08899504155341073,5,-0.020640229917820302,0.0001,0.5,1
c_36,1000LUNCUSDT,1727208000000,0,train,control,,0.5280148449406672,0,1.400723707248753,0,0.18181818181817608,0,-0.031915388865071205,20,-1.3746504662001965e-05,0.0001,0.5,1
c_37,1000LUNCUSDT,1736578800000,0,train,control,,0.5389807757408439,0,-0.5035831880689585,0,0.5,0,-0.03291812241583234,7,-0.020040343493414575,0.0001,0.5,0
c_38,1000LUNCUSDT,1751144400000,0,train,control,,0.5577994107436336,0,0.4154624277456666,1,0.16666666666665703,0,-0.010583216987417885,21,-0.011751300001027472,-2.38e-06,0.5,0
c_39,1000LUNCUSDT,1759474800000,0,train,control,,1.9320903963975666,0,-0.6896551724137956,0,0.08433734939759137,1,0.010699895107166003,7,-0.02177202836418987,0.0001,0.5,1
c_40,1000LUNCUSDT,1714608000000,0,train,control,,0.38120699453033,0,1.9446141315414327,0,0.2666666666666702,0,-0.03383924088260201,0,-0.01728819035328901,0.0001,0.5,0
c_41,1000LUNCUSDT,1727042400000,0,train,control,,1.2440706302505984,0,-1.6395390281572917,0,0.331168831168829,1,-0.036190178032475116,22,0.0015558835391844788,0.0001,0.5,0
c_42,1000LUNCUSDT,1738072800000,0,train,control,,0.6520678547932796,1,-0.5450298468725716,0,0.8113207547169767,0,0.057981258902756266,14,-0.005330173871850159,0.0001,0.5,1
c_43,1000LUNCUSDT,1748167200000,0,train,control,,2.445977151340684,2,-1.5208503679476701,0,0.43749999999999456,0,-0.01645631926818436,10,0.020289625130972187,2.919e-05,0.5,0
c_44,1000LUNCUSDT,1759744800000,0,train,control,,0.9798355698773626,0,0.36199095022624217,1,0.5666666666666752,0,-0.06299414048671108,10,0.0015893264057008018,0.0001,0.5,0
c_45,1000LUNCUSDT,1715252400000,0,train,control,,4.932134346728554,1,-0.7889733840304157,0,0.7922535211267587,0,0.2190701640770832,11,0.0395617028322346,0.0001,0.5,-1
c_46,1000LUNCUSDT,1726912800000,0,train,control,,0.8880737545829546,0,0.43958655102769306,0,0.39189189189188756,0,0.013287344435689899,10,-0.010806117625095039,0.0001,0.5,0
c_47,1000LUNCUSDT,1740592800000,0,train,control,,1.1253125291733452,1,-0.164375373580393,0,0.13157894736842124,0,0.08634393212764963,18,-0.013839419665911684,0.0001,0.5,-1
c_48,1000LUNCUSDT,1748448000000,0,train,control,,2.171155856497516,2,-1.618790668147902,0,0.4578313253012043,1,0.08068963172914918,16,-0.000616752743477347,9.43e-05,0.5,-1
c_49,1000LUNCUSDT,1761868800000,0,train,control,,0.7263929871389451,0,2.597402597402594,0,0.07692307692307938,0,-0.13908806154154083,0,-0.003086104382927449,-5.119e-05,0.5,-1
c_50,1000LUNCUSDT,1762693200000,0,test,control,,0.9675564011016574,0,0.1348799568384177,0,0.6153846153846256,0,-0.024360305289740477,13,-0.0037236070898524483,-0.0001278,0.5,0
c_51,1000LUNCUSDT,1767027600000,0,test,control,,1.323885444703227,0,-0.8675682572084715,0,0.533333333333338,0,-0.004654081409334969,17,-0.003693184930931226,-0.00057452,0.5,0
c_52,1000LUNCUSDT,1772082000000,0,test,control,,0.4065411201462894,0,-0.1372495196266662,0,0.4255319148936161,0,-0.044694456941629025,5,0.052114591973480645,-0.00011771,0.5,1
c_53,1000LUNCUSDT,1774684800000,0,test,control,,1.0412822799226606,0,0.5766062602965454,0,0.19999999999997226,0,-0.024992132698002024,8,0.038666668619838244,-0.00048029,0.5,-1
c_54,1000LUNCUSDT,1779768000000,0,test,control,,1.030264152769772,0,1.6988797242398206,0,0.1794871794871804,0,0.06609367952886887,4,0.001991950873727725,-0.0003066,0.5,0
c_55,1000LUNCUSDT,1761958800000,0,test,control,,0.6956305279152623,0,1.3327098433481275,1,0.13636363636364568,0,-0.09191874218681764,1,-0.008874732120299093,0.0001,0.5,0
c_56,1000LUNCUSDT,1767589200000,0,test,control,,2.463989955031099,2,2.5698324022346486,1,0.4567901234567854,0,0.0751419632283925,5,0.01839246186403803,-8.041e-05,0.5,1
c_57,1000LUNCUSDT,1770710400000,0,test,control,,0.9873531785009821,0,-0.08844339622640127,0,0.16279069767440396,0,0.07329011938577326,8,-0.0015804368680608799,-0.00011906,0.5,-1
c_58,1000LUNCUSDT,1775854800000,0,test,control,,0.667810687752446,0,-0.5460412012906378,0,0.5,0,-0.11459348905191942,21,0.006406421901692273,-0.00024029,0.5,1
c_59,1000LUNCUSDT,1779832800000,0,test,control,,3.6907007455796133,2,8.792319353208702,0,0.08398950131233601,0,0.15846118021736527,22,0.018633878457330343,-0.00033113,0.5,-1
c_60,1000LUNCUSDT,1761958800000,0,test,control,,0.6956305279152623,0,1.3327098433481275,1,0.13636363636364568,0,-0.09191874218681764,1,-0.008874732120299093,0.0001,0.5,0
c_61,1000LUNCUSDT,1767481200000,0,test,control,,0.9452588925377993,0,2.2217132386624043,0,0.14285714285714068,0,0.07314119675679502,23,-0.04337859477462176,-0.00067742,0.5,0
c_62,1000LUNCUSDT,1770724800000,0,test,control,,0.9319573498092539,0,1.4458542342873926,0,0.11904761904762141,0,0.03023592901124697,12,-0.007016233706538038,-0.00033926,0.5,0
c_63,1000LUNCUSDT,1774940400000,0,test,control,,1.0217046866213984,0,0.13620266957232752,1,0.04545454545452825,0,-0.03671777831646818,7,0.002465507738273583,-1.725e-05,0.5,0
c_64,1000LUNCUSDT,1779832800000,0,test,control,,3.6907007455796133,2,8.792319353208702,0,0.08398950131233601,0,0.15846118021736527,22,0.018633878457330343,-0.00033113,0.5,-1
c_65,1000LUNCUSDT,1762268400000,0,test,control,,2.295126891252642,1,0.5654073502955487,0,0.1496062992126005,0,-0.02047690141131206,15,-0.01780418903265622,-0.00011114,0.5,-1
c_66,1000LUNCUSDT,1766764800000,0,test,control,,1.5787569057340258,0,-1.6498399409012483,0,0.4499999999999965,0,0.10313717973937361,16,-0.009749869572639862,-5.737e-05,0.5,-1
c_67,1000LUNCUSDT,1771977600000,0,test,control,,0.29415917359770055,0,-0.9150700600514751,0,0.05000000000001388,1,-0.123397431929367,0,-0.011369137043846378,-3.622e-05,0.5,0
c_68,1000LUNCUSDT,1775343600000,0,test,control,,0.939962386916229,0,1.1288546255506626,1,0.20000000000000395,0,-0.031776876096169866,23,0.006824742018013534,3.934e-05,0.5,0
c_69,1000LUNCUSDT,1779184800000,0,test,control,,1.921220963579602,0,-2.2862949320462294,0,0.16513761467889967,1,0.032112876679300524,10,-0.00893930692124591,-0.00014284,0.5,0
c_70,1000LUNCUSDT,1761958800000,0,test,control,,0.6956305279152623,0,1.3327098433481275,1,0.13636363636364568,0,-0.09191874218681764,1,-0.008874732120299093,0.0001,0.5,0
c_71,1000LUNCUSDT,1766804400000,0,test,control,,0.35221164709304886,0,-0.5651105651105677,0,0.17241379310344992,0,-0.0747847440056081,3,-0.00828603257446672,-7.963e-05,0.5,-1
c_72,1000LUNCUSDT,1772136000000,0,test,control,,1.0173515452081108,1,0.4993065187239934,0,0.2978723404255357,0,0.052302788902049716,20,-0.008946605402448382,-0.00010604,0.5,-1
c_73,1000LUNCUSDT,1775530800000,0,test,control,,0.6933833627362672,0,-0.30286343612334526,0,0.4230769230769251,0,0.04058203530418287,3,0.011992407305068961,-0.00024364,0.5,0
c_74,1000LUNCUSDT,1779832800000,0,test,control,,3.6907007455796133,2,8.792319353208702,0,0.08398950131233601,0,0.15846118021736527,22,0.018633878457330343,-0.00033113,0.5,-1
c_75,1000LUNCUSDT,1715392800000,0,train,control,,0.8934136702822296,0,0.5464480874316988,1,0.5696969696969679,0,-0.4399878327434239,2,-0.01211812394808776,0.0001,0.5,-1
c_76,1000LUNCUSDT,1726520400000,0,train,control,,1.1561127990454736,0,-1.2850611639688612,0,0.11494252873562008,1,-0.054637639307679044,21,-0.04861305948363526,6.89e-06,0.5,-1
c_77,1000LUNCUSDT,1741021200000,0,train,control,,1.2166488611332937,2,-1.249999999999994,0,0.3431372549019661,0,0.05202297113639618,17,0.04627415834558149,-0.00015001,0.5,-1
c_78,1000LUNCUSDT,1749182400000,0,train,control,,0.967121237694885,0,2.2182786157941456,1,0.2112676056338082,0,-0.09722751981128644,4,0.0007642627564231369,-0.00016042,0.5,-1
c_79,1000LUNCUSDT,1761868800000,0,train,control,,0.7263929871389451,0,2.597402597402594,0,0.07692307692307938,0,-0.13908806154154083,0,-0.003086104382927449,-5.119e-05,0.5,-1
c_80,1000LUNCUSDT,1714608000000,0,train,control,,0.38120699453033,0,1.9446141315414327,0,0.2666666666666702,0,-0.03383924088260201,0,-0.01728819035328901,0.0001,0.5,0
c_81,1000LUNCUSDT,1728043200000,0,train,control,,1.0891934811778932,1,-2.4720893141945677,0,0.46341463414633033,0,0.058076957283706196,12,0.0034611368365954675,4.125e-05,0.5,1
c_82,1000LUNCUSDT,1741237200000,0,train,control,,0.7893538922380827,0,2.231112478842888,1,0.14444444444445045,0,-0.03388088876261828,5,0.018729537874333946,0.0001,0.5,1
c_83,1000LUNCUSDT,1750968000000,0,train,control,,0.6103458823936818,0,-0.19970951343500182,0,0.3333333333333333,0,-0.0461307104098817,20,-0.01034504087283177,5.218e-05,0.5,0
c_84,1000LUNCUSDT,1759654800000,0,train,control,,1.3706801754015092,1,0.3165113416564087,1,0.08108108108108665,0,0.1564352210834498,9,0.022268671163578724,0.0001,0.5,1
c_85,1000LUNCUSDT,1762059600000,0,test,control,,0.863285578631837,0,0.297007082476578,0,0.05263157894736073,0,-0.09507182731858704,5,0.12346129909252052,-0.00010513,0.5,0
c_86,1000LUNCUSDT,1766754000000,0,test,control,,1.1353712134090463,0,1.1636543698935333,0,0.13513513513513817,0,-0.008403935049439357,13,0.012979447568244372,-5.737e-05,0.5,1
c_87,1000LUNCUSDT,1771898400000,0,test,control,,2.6085226372002372,2,0.11514104778353014,1,0.015384615384609472,0,0.0872496163485217,2,-0.0003992993411079291,7.298e-05,0.5,0
c_88,1000LUNCUSDT,1774706400000,0,test,control,,2.9293548520968233,1,1.0408107367844381,1,0.34615384615384565,0,0.10341689620672227,14,0.02551537892515182,-0.0002436,0.5,0
c_89,1000LUNCUSDT,1779591600000,0,test,control,,0.5314012709580483,0,0.6934984520123728,1,0.29629629629629944,0,-0.031144777451782398,3,-0.01648186184035814,-0.00015698,0.5,1
d_18,1000PEPEUSDT,1720087200000,1,train,standard,20.1925,1.8579855076236231,0,0.3814617864435947,0,0.20919747520288556,0,-0.010817471288500982,10,-0.016392095030324006,0.0001,0.5,-1
d_19,1000PEPEUSDT,1722772800000,1,train,standard,29.8248,0.8342253178714244,1,2.9667000591408774,1,0.4492307692307705,0,0.0659597172388833,12,-0.0170837034805163,2.343e-05,0.5,-1
d_20,1000PEPEUSDT,1727784000000,1,train,standard,15.8831,0.710298918931257,0,-0.3175111395715054,0,0.5426008968609893,0,-0.010919994959735469,12,0.00600168725023346,0.0001,0.5,0
d_21,1000PEPEUSDT,1731560400000,1,train,standard,20.656,0.430270280754847,0,8.111418881240349,1,0.21360595496089663,0,-0.06556381562931779,5,0.008160951265915385,0.00030904,0.5,1
d_22,1000PEPEUSDT,1733767200000,1,train,standard,19.424,1.2580937732806146,2,4.956152671050748,1,0.7908615594453283,0,0.0898363854865861,18,0.020328008971422663,0.00014353,0.5,-1
d_23,1000PEPEUSDT,1734606000000,1,train,standard,25.7584,0.9208351417212015,0,1.9305100191689284,0,0.30627971798655657,0,-0.1694259998386022,11,0.00885773162705355,-2.246e-05,0.5,-1
d_24,1000PEPEUSDT,1737252000000,1,train,standard,19.3565,0.967451175751569,0,2.6824422956613225,0,0.05783212161269051,0,-0.08389737172163965,2,0.061561497110896826,0.0001,0.5,0
d_25,1000PEPEUSDT,1737918000000,1,train,standard,18.5357,1.131149210834875,1,0.606064664755835,0,0.36797536566589173,0,0.038672596164563984,19,0.009153911151433903,0.0001,0.5,0
d_26,1000PEPEUSDT,1738472400000,1,train,standard,29.3492,0.8921094185263597,0,-2.2486077545445076,0,0.5044108380592324,0,-0.009661873867418866,5,-0.003221632801833485,0.0001,0.5,-1
d_27,1000PEPEUSDT,1740380400000,1,train,standard,16.2604,1.0510920756907236,2,-1.1639946377775183,0,0.08309455587391311,0,0.13572880143411684,7,0.08902297988457833,-8.689e-05,0.5,0
d_28,1000PEPEUSDT,1741017600000,1,train,standard,16.9593,1.7140973201314214,0,-3.3529091239329185,0,0.7314112291350516,0,0.06669451258694815,16,-0.016987949462792428,9.9e-07,0.5,1
d_29,1000PEPEUSDT,1741604400000,1,train,standard,16.2323,0.9707412939059802,1,4.398106439089919,0,0.11287988422575485,0,0.07436755021759618,11,-0.018026715063297907,-2.3e-07,0.5,-1
d_30,1000PEPEUSDT,1743606000000,1,train,standard,18.095,1.4447563315933794,0,1.3678944728386877,0,0.12222222222222265,0,0.04327401138468741,15,0.04476451061332975,8.602e-05,0.5,1
d_31,1000PEPEUSDT,1743926400000,1,train,standard,17.6882,0.8387805800630047,0,-0.2070156903616315,0,0.4030172413793149,0,0.008760473050123934,8,0.014300913285204364,4.744e-05,0.5,0
d_32,1000PEPEUSDT,1760072400000,1,train,standard,29.3934,0.9920235337911413,0,0.4579229307067536,0,0.5537542662116033,0,0.01717611301781021,5,-0.004712845668366227,9.52e-06,0.5,0
d_33,1000PEPEUSDT,1763640000000,1,test,standard,16.3248,0.7921602887785292,0,-0.3541380933860025,0,0.25,0,0.013149420244571197,12,0.02895495661227362,0.0001,0.5,0
d_34,1000PEPEUSDT,1770246000000,1,test,standard,18.4597,1.4122233008169793,0,-0.9250035577059905,0,0.43333333333332985,0,0.01086184498537496,23,-0.03310717580542378,-5.633e-05,0.5,-1
d_35,1000PEPEUSDT,1731520800000,1,train,fast,13.1043,2.393539076944809,4,9.263034759358298,0,0.16671971987903697,0,0.5303553162223122,18,0.03728540158955294,0.00077288,0.5,1
d_36,1000PEPEUSDT,1760126400000,1,train,fast,16.0333,3.889409663734817,4,-2.394991047295372,0,0.07673975214489845,0,0.3348282404804042,20,-0.022689290867026857,0.0001,0.5,-1
c_90,1000PEPEUSDT,1714608000000,0,train,control,,0.5118295772691998,0,4.27055821657192,1,0.6528854435831176,0,-0.012038705406005013,0,0.025524328668051054,0.0001,0.5,0
c_91,1000PEPEUSDT,1723888800000,0,train,control,,0.8386644991612028,0,0.053905375333456684,0,0.6124837451235352,0,-0.03792474014430224,10,0.031714858655941515,0.0001,0.5,1
c_92,1000PEPEUSDT,1738803600000,0,train,control,,0.7939626579780455,0,0.38880092991562915,1,0.7355769230769225,0,-0.05683191752939806,1,-0.009303802842383448,0.0001,0.5,-1
c_93,1000PEPEUSDT,1751508000000,0,train,control,,0.9901863807278695,0,0.27945200144107224,0,0.129227662796562,0,-0.1249699456139913,2,-0.009932937093155252,0.0001,0.5,1
c_94,1000PEPEUSDT,1761868800000,0,train,control,,0.7850988061465548,0,2.564225154586605,1,0.03708281829419525,0,-0.07958337933750671,0,-0.021892913877429396,-0.00029579,0.5,-1
c_95,1000PEPEUSDT,1714694400000,0,train,control,,0.45561542684697304,0,-1.4183748169838957,0,0.38456375838926027,0,-0.20608179743756155,0,-0.01397625054362627,0.0001,0.5,1
c_96,1000PEPEUSDT,1725066000000,0,train,control,,0.9902771958950726,0,1.447753842963426,0,0.4526717557251905,0,-0.1700108051727462,1,0.01148966334368896,4.974e-05,0.5,0
c_97,1000PEPEUSDT,1737601200000,0,train,control,,1.1206052135157372,0,-2.067725105634495,0,0.17536746071971288,0,-0.013563871155335364,3,-0.004477182763945791,0.0001,0.5,-1
c_98,1000PEPEUSDT,1750215600000,0,train,control,,0.5298734765473581,0,0.8509325424470906,1,0.513751375137518,0,-0.2553730106775716,3,0.007697276830635846,5.979e-05,0.5,-1
c_99,1000PEPEUSDT,1761184800000,0,train,control,,0.6217058418830115,0,2.6977183703952092,1,0.6137787056367374,0,-0.08426747293585553,2,-0.0394350892932484,-2.979e-05,0.5,0
c_100,1000PEPEUSDT,1714608000000,0,train,control,,0.5118295772691998,0,4.27055821657192,1,0.6528854435831176,0,-0.012038705406005013,0,0.025524328668051054,0.0001,0.5,0
c_101,1000PEPEUSDT,1727319600000,0,train,control,,0.6413933450620914,0,-2.180510809170275,0,0.0,0,-0.01938530034191789,3,-0.11484744770827278,0.0001,0.5,-1
c_102,1000PEPEUSDT,1735812000000,0,train,control,,1.6526512728964653,0,2.593284046498898,1,0.11207706766916811,0,0.058056792341168964,10,0.02885988091796929,2.614e-05,0.5,1
c_103,1000PEPEUSDT,1752962400000,0,train,control,,0.9078636722885846,0,2.6780163183224284,0,0.10142804833394466,0,-0.01429184442532954,22,-0.016483379542435582,0.0001,0.5,0
c_104,1000PEPEUSDT,1759896000000,0,train,control,,2.5715726096677933,1,-1.3650578987406092,0,0.0,1,-0.0036620891912141776,4,-0.011768207107131036,-0.0001046,0.5,-1
c_105,1000PEPEUSDT,1714608000000,0,train,control,,0.5118295772691998,0,4.27055821657192,1,0.6528854435831176,0,-0.012038705406005013,0,0.025524328668051054,0.0001,0.5,0
c_106,1000PEPEUSDT,1726462800000,0,train,control,,0.8684140698784923,2,-1.680971349568124,0,0.5867924528301885,0,0.05452437351673842,5,-0.06179523095043464,8.872e-05,0.5,-1
