run_ts,symbol,setup,score,grade,pump_score,direction,price_entry,funding,oi_24h_pct,outcome_4h,outcome_24h,change_4h_pct,change_24h_pct
2026-04-14T01:00:36,ETHUSDT,breakout,147,—,134,ЛОНГ,2360.61,0.01,3.725683908837811,FLAT,LOSS,0.0,-1.1
2026-04-14T01:00:36,VIRTUALUSDT,breakout,145,—,140,ЛОНГ,0.6903,0.005,-1.133939914442566,FLAT,LOSS,-0.28,-1.62
2026-04-14T01:00:36,XAUTUSDT,breakout,139,—,134,ЛОНГ,4738.5,0.003008,-1.0436894202005422,FLAT,TP1,-0.01,1.32
2026-04-14T01:00:36,ENAUSDT,breakout,138,—,130,ЛОНГ,0.0996,0.005,5.834475635805495,LOSS,LOSS,-1.73,-2.44
2026-04-14T01:00:36,DOTUSDT,bos_fvg,135,—,34,ШОРТ,1.2168,-0.116569,20.892597246491036,WIN,TP1,-2.31,-3.77
2026-04-14T01:00:36,AAVEUSDT,breakout,135,—,130,ЛОНГ,100.78,0.01,-6.956751410888523,LOSS,FLAT,-0.91,0.02
2026-04-14T01:00:36,XPLUSDT,breakout,133,—,128,ЛОНГ,0.14157,0.005,-5.813360241087045,WIN,STOP,2.06,-5.98
2026-04-14T01:00:36,XRPUSDT,bos_fvg,131,—,83,ЛОНГ,1.3618,0.01,0.8175873580341566,FLAT,FLAT,0.03,-0.14
2026-04-14T01:00:36,LTCUSDT,bos_fvg,131,—,83,ЛОНГ,54.19,0.0041789999999999996,-3.9899998921799713,FLAT,FLAT,-0.15,0.02
2026-04-14T01:00:36,BCHUSDT,bos_fvg,131,—,70,ЛОНГ,434.4,0.01,-3.022534604727447,WIN,FLAT,0.74,0.0
2026-04-14T01:00:36,SOLUSDT,breakout,130,—,117,ЛОНГ,85.895,0.01,4.275616859284481,FLAT,STOP,-0.19,-2.67
2026-04-14T01:00:36,AVAXUSDT,bos_fvg,130,—,106,ЛОНГ,9.505,0.01,0.6512571492177004,LOSS,LOSS,-1.0,-0.85
2026-04-14T01:00:36,1000PEPEUSDT,breakout,129,—,124,ЛОНГ,0.0037221,0.01,-2.9297879933811304,LOSS,LOSS,-1.45,-3.23
2026-04-14T01:00:36,BTCUSDT,breakout,128,—,120,ЛОНГ,74137.99,0.008982,5.454920947883101,FLAT,FLAT,0.3,0.26
2026-04-14T01:00:36,WLDUSDT,breakout,126,—,113,ЛОНГ,0.3088,0.01,0.8890206959118009,WIN,LOSS,2.62,-1.98
2026-04-14T01:00:36,TONUSDT,bos_fvg,126,—,81,ЛОНГ,1.4303,0.005,-1.7436121739564385,FLAT,STOP,0.3,-3.19
2026-04-14T01:00:36,ZECUSDT,bos_fvg,124,—,66,ЖДАТЬ,363.31,0.01,-6.42243945003389,TP1,TP1,0.32,-2.08
2026-04-14T01:00:36,ARBUSDT,bos_fvg,123,—,112,ЛОНГ,0.1124,-0.028199,0.043432676411205684,FLAT,WIN,0.45,1.8
2026-04-14T01:00:36,GALAUSDT,bos_fvg,123,—,91,ЛОНГ,0.003015,0.01,5.946024236167643,LOSS,FLAT,-0.9,0.0
2026-04-14T01:00:36,ONDOUSDT,breakout,121,—,116,ЛОНГ,0.2544,0.005,-6.347439352393323,FLAT,FLAT,-0.39,-0.43
2026-04-14T01:00:36,ARIAUSDT,squeeze,119,—,106,ЛОНГ,0.79176,0.00125,-21.77951035362681,FLAT,STOP,-0.12,-81.38
2026-04-14T01:00:36,RIVERUSDT,bos_fvg,119,—,13,ШОРТ,8.067,0.005,-1.4901071356348672,LOSS,STOP,3.51,14.71
2026-04-14T01:00:36,INXUSDT,bos_fvg,117,—,102,ЛОНГ,0.014907,0.005,19.527094311806962,LOSS,STOP,-0.9,-13.87
2026-04-14T01:00:36,DRIFTUSDT,breakout,117,—,109,ЛОНГ,0.03939,-0.027320000000000004,-38.99028722908086,TP1,TP1,17.95,9.65
2026-04-14T01:00:36,CRVUSDT,bos_fvg,116,—,56,ЛОНГ,0.2179,0.01,2.603904267669658,LOSS,FLAT,-0.73,0.18
2026-04-14T01:00:36,SUIUSDT,bos_fvg,115,—,96,ЛОНГ,0.94856,0.01,0.8404614604509255,FLAT,LOSS,-0.42,-0.64
2026-04-14T01:00:36,BNBUSDT,bos_fvg,115,—,86,ЛОНГ,612.12,0.01,1.3480498971025465,FLAT,WIN,0.14,0.57
2026-04-14T01:00:36,XAUUSDT,breakout,114,—,106,ЛОНГ,4769.52,0.0,-4.997277827427475,FLAT,TP1,-0.03,1.24
2026-04-14T01:00:36,WIFUSDT,breakout,114,—,109,ЛОНГ,0.19974,0.005,-8.468255552776435,LOSS,LOSS,-1.64,-2.24
2026-04-14T01:00:36,CLUSDT,bos_fvg,112,—,46,ШОРТ,91.181,0.0,15.574527427992791,LOSS,TP1,0.61,-2.59
2026-04-14T01:00:36,NEARUSDT,breakout,112,—,104,ЛОНГ,1.4119,0.01,7.018585927109795,LOSS,STOP,-0.52,-2.88
2026-04-14T01:00:36,LABUSDT,breakout,112,—,99,ЛОНГ,0.58778,0.02216,2.3232017814464356,TP1,STOP,7.15,-21.48
2026-04-14T01:00:36,TRUMPUSDT,breakout,109,—,104,ЛОНГ,2.848,-0.019729,-3.677593991017573,FLAT,LOSS,-0.07,-1.37
2026-04-14T01:00:36,XAGUSDT,squeeze,105,—,93,ЛОНГ,75.97,0.0,-5.972913577633834,TP1,TP1,1.57,5.19
2026-04-14T01:00:36,APTUSDT,breakout,105,—,100,ЛОНГ,0.8712,0.01,-3.9702060788748015,FLAT,FLAT,-0.29,0.01
2026-04-14T01:00:36,MONUSDT,breakout,103,—,98,ЛОНГ,0.034951,0.008383999999999999,-1.7497847598453593,WIN,LOSS,1.12,-0.72
2026-04-14T01:00:36,BEATUSDT,breakout,103,—,98,ЛОНГ,0.38548,0.005,5.471551854488502,WIN,LOSS,0.86,-4.52
2026-04-14T01:00:36,FARTCOINUSDT,breakout,102,—,97,ЛОНГ,0.19775,0.005,-3.6768696140251933,TP1,LOSS,6.32,-0.92
2026-04-14T01:00:36,ADAUSDT,bos_fvg,101,—,38,ШОРТ,0.2449,0.01,-1.1729823308175091,WIN,WIN,-0.86,-1.43
2026-04-14T05:17:59,MYXUSDT,breakout,184,—,171,ЛОНГ,0.47765,0.005,27.487939254204925,STOP,STOP,-32.15,-29.4
2026-04-14T05:17:59,DRIFTUSDT,breakout,181,—,173,ЛОНГ,0.04743,-0.050604,-33.568924127017645,STOP,STOP,-8.01,-9.68
2026-04-14T05:17:59,RAVEUSDT,breakout,174,—,153,ЛОНГ,11.71194,-0.69606,-37.068186228685526,WIN,TP1,24.97,30.04
2026-04-14T05:17:59,LABUSDT,breakout,151,—,146,ЛОНГ,0.6337,0.005,-4.517708512407231,LOSS,STOP,-11.23,-27.19
2026-04-14T05:17:59,XAGUSDT,breakout,144,—,136,ЛОНГ,76.97,0.0,-12.299401887462121,TP1,TP1,1.1,3.08
2026-04-14T05:17:59,HYPEUSDT,breakout,143,—,130,ЛОНГ,44.793,-0.007365,3.911924881090055,FLAT,STOP,-0.06,-2.69
2026-04-14T05:17:59,DOTUSDT,bos_fvg,143,—,61,ШОРТ,1.1906,-0.088565,9.23717155634943,WIN,TP1,-1.37,-2.93
2026-04-14T05:17:59,1000BONKUSDT,bos_fvg,142,—,48,ЛОНГ,0.0059357,0.005,7.9255802787151,FLAT,LOSS,0.09,-0.7
2026-04-14T05:17:59,ENJUSDT,breakout,141,—,120,ЛОНГ,0.044294,-0.367902,14.029509126456205,WIN,TP1,7.89,52.9
2026-04-14T05:17:59,SOLUSDT,breakout,140,—,127,ЛОНГ,85.76,0.01,8.139764238555907,FLAT,STOP,0.17,-3.04
2026-04-14T05:17:59,WETUSDT,breakout,137,—,116,ЛОНГ,0.15004,-0.12162099999999999,60.813665680305505,FLAT,STOP,-0.05,-17.09
2026-04-14T05:17:59,WLDUSDT,breakout,134,—,121,ЛОНГ,0.3168,0.01,0.2777798981208804,LOSS,STOP,-1.17,-6.63
2026-04-14T05:17:59,LTCUSDT,bos_fvg,131,—,81,ЛОНГ,54.18,0.01,-3.766475974937661,WIN,FLAT,0.87,0.39
2026-04-14T05:17:59,BROCCOLIUSDT,bos_fvg,131,—,88,ЛОНГ,0.015815,0.005,82.77668239232797,WIN,WIN,3.26,5.48
2026-04-14T05:17:59,TAOUSDT,bos_fvg,125,—,21,ШОРТ,256.24,-0.001861,-1.5801681732300021,TP1,TP1,-2.88,-3.19
2026-04-14T05:17:59,NEARUSDT,bos_fvg,125,—,84,ЛОНГ,1.4064,0.008006000000000001,6.232397711469886,FLAT,STOP,0.28,-4.07
2026-04-14T05:17:59,AVAXUSDT,bos_fvg,123,—,80,ЛОНГ,9.421,0.01,0.38466380019842156,FLAT,LOSS,-0.41,-0.72
2026-04-14T05:17:59,ONDOUSDT,bos_fvg,123,—,65,ШОРТ,0.2541,0.005,-6.389763924572897,FLAT,WIN,0.28,-0.91
2026-04-14T05:17:59,BLESSUSDT,breakout,120,—,107,ЛОНГ,0.020627,0.005,36.407746790711144,LOSS,TP1,-7.91,37.22
2026-04-14T05:17:59,FARTCOINUSDT,breakout,118,—,113,ЛОНГ,0.21046,0.005,-1.4076895583802287,WIN,STOP,1.71,-7.55
2026-04-14T05:17:59,PUMPFUNUSDT,bos_fvg,118,—,77,ЖДАТЬ,0.0018795,0.005,10.569475525917102,STOP,TP1,2.18,-2.31
2026-04-14T05:17:59,ZECUSDT,bos_fvg,116,—,79,ЖДАТЬ,365.09,0.01,-3.7094399213630767,TP1,TP1,1.08,-1.5
2026-04-14T05:17:59,ADAUSDT,bos_fvg,116,—,15,ШОРТ,0.2433,0.01,-2.291122399418141,FLAT,WIN,0.08,-1.36
2026-04-14T05:17:59,RIVERUSDT,bos_fvg,116,—,4,ШОРТ,8.294,0.06507299999999999,-1.7786899257076347,LOSS,TP1,6.16,-7.73
2026-04-14T05:17:59,DOGEUSDT,bos_fvg,115,—,88,ЛОНГ,0.09317,0.01,0.32237166389290606,WIN,FLAT,1.13,-0.03
2026-04-14T05:17:59,XRPUSDT,bos_fvg,115,—,62,ЛОНГ,1.3632,0.01,1.95879231887564,WIN,LOSS,0.51,-0.56
2026-04-14T05:17:59,BTCUSDT,bos_fvg,113,—,91,ЛОНГ,74329.05,0.0066370000000000005,6.926725724526575,FLAT,FLAT,0.08,-0.3
2026-04-14T05:17:59,AAVEUSDT,bos_fvg,113,—,58,ЛОНГ,100.03,0.01,1.6742599304630685,FLAT,WIN,0.05,0.84
2026-04-14T05:17:59,1000PEPEUSDT,bos_fvg,111,—,60,ЛОНГ,0.0036761,0.01,-3.212241424988685,WIN,LOSS,0.54,-2.7
2026-04-14T05:17:59,ENAUSDT,bos_fvg,110,—,92,ЛОНГ,0.0979,0.005,-1.0650262910938364,LOSS,LOSS,-1.68,-2.06
2026-04-14T05:17:59,XPLUSDT,breakout,109,—,104,ЛОНГ,0.14411,0.005,-6.48231340118117,LOSS,STOP,-2.11,-9.6
2026-04-14T05:17:59,TONUSDT,bos_fvg,109,—,78,ЛОНГ,1.4337,0.005,-2.882681204861571,FLAT,STOP,0.03,-5.03
2026-04-14T05:17:59,INXUSDT,bos_fvg,106,—,85,ЛОНГ,0.014752,0.005,7.314525051667106,LOSS,STOP,-6.43,-9.27
2026-04-14T05:17:59,CRVUSDT,bos_fvg,105,—,70,ЛОНГ,0.2165,0.01,2.844365924402202,WIN,FLAT,1.02,0.46
2026-04-14T05:17:59,WIFUSDT,breakout,104,—,99,ЛОНГ,0.1974,0.005,-6.208484800033808,FLAT,LOSS,-0.36,-2.21
2026-04-14T05:17:59,ETHUSDT,bos_fvg,103,—,88,ЛОНГ,2361.73,0.01,9.183056776072597,WIN,LOSS,0.61,-1.42
2026-04-14T05:17:59,LINKUSDT,bos_fvg,102,—,70,ЛОНГ,9.206,0.01,2.7826847945342505,FLAT,LOSS,-0.42,-1.41
2026-04-14T05:17:59,WLFIUSDT,bos_fvg,101,—,71,ЖДАТЬ,0.08069,0.005,-11.693919642621207,STOP,TP1,2.84,-0.9
2026-04-14T05:17:59,MONUSDT,bos_fvg,98,—,90,ЛОНГ,0.03536,0.01,-0.3474508296193024,TP1,LOSS,5.68,-4.34
2026-04-14T05:17:59,SUIUSDT,breakout,97,—,84,ЛОНГ,0.9457,0.01,0.29971244757712273,FLAT,LOSS,0.26,-0.67
2026-04-14T05:17:59,VIRTUALUSDT,breakout,95,—,90,ЛОНГ,0.6886,0.005,-0.37937799538009603,LOSS,LOSS,-0.78,-2.38
2026-04-14T05:17:59,BNBUSDT,bos_fvg,94,—,76,ЛОНГ,613.3,0.01,2.996420554085908,WIN,FLAT,0.52,0.2
2026-04-14T05:17:59,ARIAUSDT,squeeze,92,—,75,ЛОНГ,0.79107,0.00125,-24.38704994552476,TP1,STOP,22.97,-85.93
2026-04-14T05:17:59,APTUSDT,breakout,88,—,83,ЛОНГ,0.8699,0.0019939999999999997,-4.133362789151822,LOSS,LOSS,-1.37,-1.02
2026-04-14T05:17:59,XAUUSDT,squeeze,85,—,67,ЛОНГ,4766.22,0.0,-1.8978598810024097,FLAT,TP1,0.26,1.16
2026-04-14T05:17:59,ARBUSDT,bos_fvg,84,—,79,ЛОНГ,0.11293,0.01,-0.34712421381797665,LOSS,FLAT,-1.88,-0.11
2026-04-14T05:17:59,XAUTUSDT,squeeze,83,—,67,ЛОНГ,4735.9,-0.002202,-2.2755779896448676,FLAT,TP1,0.33,1.19
2026-04-14T05:17:59,TRUMPUSDT,bos_fvg,83,—,20,ШОРТ,2.847,-0.014030999999999998,-5.044961637328111,FLAT,TP1,-0.07,-1.33
2026-04-14T05:17:59,CLUSDT,bos_fvg,79,—,32,ШОРТ,91.728,0.033084999999999996,-7.135598766101089,FLAT,TP1,0.07,-2.85
2026-04-14T09:00:34,ENJUSDT,breakout,223,—,202,ЛОНГ,0.048752,-0.245071,28.903233462069423,LOSS,TP1,-1.63,37.91
2026-04-14T09:00:34,BNBUSDT,breakout,191,—,178,ЛОНГ,617.6,0.01,10.079951303945304,FLAT,LOSS,-0.32,-0.5
2026-04-14T09:00:34,MYXUSDT,breakout,168,—,155,ЛОНГ,0.36826,0.005,25.932583914130326,LOSS,LOSS,-14.82,-9.22
2026-04-14T09:00:34,ETHUSDT,breakout,167,—,154,ЛОНГ,2387.81,0.01,12.778668483384678,LOSS,STOP,-0.62,-2.5
2026-04-14T09:00:34,DOGEUSDT,breakout,165,—,152,ЛОНГ,0.09439,0.01,9.963224334721168,FLAT,LOSS,-0.32,-1.32
2026-04-14T09:00:34,SUIUSDT,breakout,160,—,155,ЛОНГ,0.9496,0.01,-0.02480827056413152,LOSS,LOSS,-0.62,-1.1
2026-04-14T09:00:34,COAIUSDT,breakout,160,—,147,ЛОНГ,0.4481,0.005,28.217235015153275,LOSS,LOSS,-13.3,-11.02
2026-04-14T09:00:34,INXUSDT,breakout,159,—,146,ЛОНГ,0.015233,0.005,-11.187898004448263,STOP,STOP,-10.19,-12.18
2026-04-14T09:00:34,SOLUSDT,breakout,154,—,141,ЛОНГ,86.11,0.01,9.095348315944921,FLAT,STOP,-0.15,-3.44
2026-04-14T09:00:34,LDOUSDT,bos_fvg,154,—,119,ЛОНГ,0.354,-0.007239000000000001,33.767053533884315,WIN,FLAT,2.97,-0.11
2026-04-14T09:00:34,BTCUSDT,breakout,153,—,140,ЛОНГ,74741.73,0.01,10.93993708610512,FLAT,LOSS,-0.41,-0.84
2026-04-14T09:00:34,NEARUSDT,breakout,143,—,130,ЛОНГ,1.426,-0.000169,5.313129435406824,LOSS,STOP,-1.36,-5.34
2026-04-14T09:00:34,HYPEUSDT,breakout,141,—,128,ЛОНГ,44.962,-0.016683,4.881670092984946,FLAT,STOP,-0.08,-2.89
2026-04-14T09:00:34,1000PEPEUSDT,breakout,140,—,135,ЛОНГ,0.003671,0.01,-11.405836704589767,FLAT,LOSS,0.33,-2.53
2026-04-14T09:00:34,WIFUSDT,breakout,140,—,132,ЛОНГ,0.19558,0.005,-5.622691247562098,WIN,LOSS,0.61,-1.23
2026-04-14T09:00:34,RAVEUSDT,squeeze,139,—,110,ЛОНГ,13.15395,-0.46304700000000004,-30.94080040723316,WIN,WIN,13.57,13.01
2026-04-14T09:00:34,BROCCOLIUSDT,bos_fvg,136,—,100,ЛОНГ,0.015315,0.005,64.93590196842824,TP1,WIN,9.62,8.8
2026-04-14T09:00:34,DOTUSDT,bos_fvg,134,—,45,ШОРТ,1.1908,-0.07166499999999999,-0.031493810752048074,WIN,TP1,-1.12,-2.87
2026-04-14T09:00:34,ZECUSDT,breakout,132,—,119,ЛОНГ,372.69,0.01,-2.345919216348261,FLAT,LOSS,-0.24,-3.65
2026-04-14T09:00:34,BLESSUSDT,bos_fvg,132,—,74,ЛОНГ,0.017095,0.005,60.31925776965353,WIN,TP1,20.49,68.34
2026-04-14T09:00:34,XPLUSDT,breakout,131,—,126,ЛОНГ,0.14306,0.005,-2.7370411480161216,LOSS,STOP,-2.63,-8.98
2026-04-14T09:00:34,LABUSDT,breakout,131,—,118,ЛОНГ,0.56763,0.005,-6.1389304141941565,LOSS,STOP,-2.19,-18.14
2026-04-14T09:00:34,ARIAUSDT,squeeze,127,—,109,ЛОНГ,0.79736,0.00125,-16.18926101670923,TP1,STOP,25.82,-85.99
2026-04-14T09:00:34,MONUSDT,breakout,127,—,114,ЛОНГ,0.036128,0.01,3.0804014724739885,WIN,STOP,1.77,-6.35
2026-04-14T09:00:34,WETUSDT,bos_fvg,124,—,96,ЛОНГ,0.15091,-0.19522299999999998,60.62861266210297,LOSS,STOP,-3.17,-17.39
2026-04-14T09:00:34,WLDUSDT,breakout,123,—,123,ЛОНГ,0.3166,-0.021738,-0.04249968978395137,FLAT,STOP,-0.03,-6.44
2026-04-14T09:00:34,RIVERUSDT,bos_fvg,123,—,26,ШОРТ,8.368,0.005,-1.677007641897402,STOP,TP1,7.85,-8.46
2026-04-14T09:00:34,VIRTUALUSDT,bos_fvg,123,—,105,ЖДАТЬ,0.6824,0.005,-0.18445329806241034,TP1,TP1,-0.09,-1.51
2026-04-14T09:00:34,LTCUSDT,breakout,123,—,110,ЛОНГ,54.67,0.01,0.04112651536542731,FLAT,LOSS,-0.44,-0.62
2026-04-14T09:00:34,ONDOUSDT,bos_fvg,123,—,86,ЛОНГ,0.2554,0.005,-5.831686383522187,FLAT,LOSS,-0.12,-1.37
2026-04-14T09:00:34,XRPUSDT,breakout,120,—,107,ЛОНГ,1.3731,0.01,3.600491629298108,FLAT,LOSS,-0.38,-1.3
2026-04-14T09:00:34,AVAXUSDT,bos_fvg,118,—,107,ЛОНГ,9.437,-0.005676,0.16337452484740383,LOSS,LOSS,-0.67,-1.01
2026-04-14T09:00:34,CRVUSDT,bos_fvg,118,—,103,ЛОНГ,0.2182,0.01,2.2227963292721116,FLAT,FLAT,0.46,-0.41
2026-04-14T09:00:34,LINKUSDT,bos_fvg,116,—,92,ЛОНГ,9.222,0.01,2.815132275061682,LOSS,LOSS,-1.1,-1.68
2026-04-14T09:00:34,FARTCOINUSDT,breakout,113,—,108,ЛОНГ,0.21074,0.005,-3.3046775461790454,WIN,STOP,1.76,-7.92
2026-04-14T09:00:34,XAUTUSDT,breakout,112,—,112,ЛОНГ,4761.4,-0.003264,-4.430142331143299,FLAT,TP1,-0.25,0.62
2026-04-14T09:00:34,PUMPFUNUSDT,bos_fvg,110,—,103,ЛОНГ,0.0018945,0.005,9.29754750262922,WIN,STOP,1.5,-3.2
2026-04-14T09:00:34,ADAUSDT,bos_fvg,109,—,54,ШОРТ,0.2445,0.01,-3.4616188393878264,FLAT,TP1,-0.37,-1.88
2026-04-14T09:00:34,1000BONKUSDT,bos_fvg,108,—,80,ЖДАТЬ,0.00593,0.005,2.854769187162315,TP1,TP1,0.1,-0.59
2026-04-14T09:00:34,TRUMPUSDT,squeeze,106,—,41,ЛОНГ,2.832,-0.10910600000000001,-6.696956961867224,FLAT,LOSS,0.04,-0.85
2026-04-14T09:00:34,GIGGLEUSDT,breakout,104,—,104,ЛОНГ,40.25,-0.003379,15.953720161120586,TP1,WIN,29.14,3.8
2026-04-14T09:00:34,TONUSDT,bos_fvg,101,—,94,ЛОНГ,1.4396,0.005,-1.6435188848637288,LOSS,STOP,-0.8,-5.48
2026-04-14T09:00:34,APTUSDT,bos_fvg,101,—,66,ЛОНГ,0.8664,0.008028,-4.252157737935838,LOSS,LOSS,-0.8,-0.67
2026-04-14T09:00:34,AAVEUSDT,bos_fvg,99,—,84,ЛОНГ,101.06,0.009231999999999999,0.08135970842097129,LOSS,FLAT,-0.94,-0.33
2026-04-14T09:00:34,TAOUSDT,bos_fvg,93,—,8,ШОРТ,252.16,-0.010891999999999999,0.26072112659029323,WIN,WIN,-1.65,-1.58
2026-04-14T09:00:34,ENAUSDT,squeeze,91,—,72,ЛОНГ,0.09686,0.0,-1.8929259369108897,FLAT,LOSS,-0.29,-1.06
2026-04-14T09:00:34,XAGUSDT,breakout,91,—,91,ЛОНГ,78.15,0.0,-13.129948859732615,LOSS,TP1,-0.58,1.54
2026-04-14T09:00:34,ARBUSDT,breakout,90,—,77,ЛОНГ,0.11289,0.01,-1.3533342454124164,LOSS,FLAT,-1.53,-0.18
2026-04-14T09:00:34,CLUSDT,bos_fvg,79,—,33,ШОРТ,91.897,0.0,-7.361343066842725,WIN,TP1,-0.54,-2.98
2026-04-14T09:00:34,XAUUSDT,squeeze,76,—,64,ЛОНГ,4787.95,0.0,2.281589901534274,FLAT,TP1,-0.23,0.67
2026-04-14T05:17:59,GIGGLEUSDT,bos_fvg,118,—,94,ЛОНГ,37.72,0.005,33.022119183304575,TP1,TP1,24.63,12.62
2026-04-14T12:09:13,PENGUUSDT,breakout,185,—,172,ЛОНГ,0.007102,0.005,12.781738854697558,STOP,LOSS,-4.84,-1.06
2026-04-14T12:09:13,RAVEUSDT,breakout,183,—,170,ЛОНГ,15.21698,-2.0,-36.215572731063695,WIN,STOP,2.19,-21.7
2026-04-14T12:09:13,COAIUSDT,breakout,179,—,166,ЛОНГ,0.3902,0.005,16.057793035138666,WIN,WIN,1.46,7.94
2026-04-14T12:09:13,DOGEUSDT,bos_fvg,175,—,138,ЛОНГ,0.09422,0.01,14.168148869901733,STOP,LOSS,-1.67,-0.91
2026-04-14T12:09:13,BROCCOLIUSDT,breakout,174,—,174,ЛОНГ,0.016301,0.005,76.91077422760111,LOSS,WIN,-3.21,1.28
2026-04-14T12:09:13,GIGGLEUSDT,breakout,170,—,162,ЛОНГ,46.92,-0.021207999999999998,2.9948567992944937,LOSS,LOSS,-2.92,-9.59
2026-04-14T12:09:13,PUMPFUNUSDT,breakout,161,—,161,ЛОНГ,0.0019189,0.005,18.302780824026595,STOP,STOP,-5.15,-2.99
2026-04-14T12:09:13,ARIAUSDT,breakout,159,—,138,ЛОНГ,0.95349,-2.0,-21.08569035206535,STOP,STOP,-89.14,-88.15
2026-04-14T12:09:13,MYXUSDT,bos_fvg,153,—,83,ЛОНГ,0.32112,-0.015105,36.02861224701094,LOSS,WIN,-8.79,6.69
2026-04-14T12:09:13,ENJUSDT,breakout,151,—,130,ЛОНГ,0.047944,-0.684292,22.530191525025657,TP1,TP1,21.29,47.16
2026-04-14T12:09:13,DOTUSDT,bos_fvg,142,—,45,ШОРТ,1.1744,-0.070392,1.9469561888958073,WIN,FLAT,-1.58,-0.21
2026-04-14T12:09:13,AVAXUSDT,bos_fvg,141,—,68,ЛОНГ,9.386,-0.014268000000000001,1.069531142145,LOSS,FLAT,-0.68,0.48
2026-04-14T12:09:13,ARBUSDT,bos_fvg,141,—,56,ШОРТ,0.11083,0.00056,-2.8159337403280666,WIN,STOP,-1.2,2.9
2026-04-14T12:09:13,LDOUSDT,breakout,140,—,127,ЛОНГ,0.3618,0.01,36.80415891482375,LOSS,WIN,-4.09,1.52
2026-04-14T12:09:13,BNBUSDT,bos_fvg,139,—,94,ЛОНГ,616.1,0.01,9.944644033581532,FLAT,FLAT,-0.39,0.28
2026-04-14T12:09:13,SOLUSDT,bos_fvg,138,—,100,ЛОНГ,85.88,0.01,10.062737852719895,STOP,STOP,-2.68,-2.68
2026-04-14T12:09:13,ASTERUSDT,breakout,136,—,123,ЛОНГ,0.6933,0.005,5.719946936488163,STOP,STOP,-4.31,-4.86
2026-04-14T12:09:13,XRPUSDT,breakout,133,—,120,ЛОНГ,1.3701,0.01,4.0450250054650025,LOSS,FLAT,-1.04,-0.38
2026-04-14T12:09:13,BTCUSDT,breakout,127,—,114,ЛОНГ,74375.7,0.006914000000000001,11.244012992012962,FLAT,FLAT,-0.4,-0.19
2026-04-14T12:09:13,BLESSUSDT,bos_fvg,126,—,87,ЛОНГ,0.01884,0.005,29.038763065515237,LOSS,WIN,-6.58,15.59
2026-04-14T12:09:13,LABUSDT,range_sweep,126,—,59,ЛОНГ,0.55907,0.034764,-8.925348421915109,LOSS,STOP,-9.11,-17.14
2026-04-14T12:09:13,NEARUSDT,squeeze,124,—,76,ЛОНГ,1.4096,-0.013690999999999998,6.142107556480333,STOP,LOSS,-3.36,-0.89
2026-04-14T12:09:13,ADAUSDT,bos_fvg,123,—,37,ШОРТ,0.2435,0.01,-3.76837107217032,WIN,WIN,-1.27,-0.7
2026-04-14T12:09:13,LINKUSDT,bos_fvg,123,—,74,ЛОНГ,9.168,0.01,2.1855377602835033,STOP,FLAT,-1.85,-0.1
2026-04-14T12:09:13,SUIUSDT,bos_fvg,123,—,110,ЛОНГ,0.94796,0.01,1.2283466301950414,STOP,FLAT,-2.03,0.39
2026-04-14T12:09:13,XAUTUSDT,breakout,120,—,120,ЛОНГ,4750.9,-0.00094,-5.783320041282891,TP1,TP1,1.24,0.8
2026-04-14T12:09:13,WETUSDT,squeeze,116,—,85,ЛОНГ,0.14944,-0.027355,-4.182849192844844,LOSS,STOP,-6.6,-19.55
2026-04-14T12:09:13,MONUSDT,breakout,116,—,103,ЛОНГ,0.037426,0.01,1.9714072520354273,STOP,STOP,-9.21,-7.94
2026-04-14T12:09:13,HYPEUSDT,breakout,115,—,107,ЛОНГ,44.718,-0.00068,2.834085914798678,STOP,LOSS,-3.59,-0.72
2026-04-14T12:09:13,AAVEUSDT,breakout,115,—,110,ЛОНГ,100.07,0.002023,-0.039052153750642145,LOSS,TP1,-2.1,2.74
2026-04-14T12:09:13,XPLUSDT,breakout,113,—,113,ЛОНГ,0.14091,0.005,-1.3781248146493488,STOP,STOP,-5.51,-6.95
2026-04-14T12:09:13,CLUSDT,range_sweep,112,—,84,ШОРТ,91.773,0.0,-10.394644055826518,TP1,TP1,-3.51,-3.17
2026-04-14T12:09:13,ENAUSDT,bos_fvg,112,—,68,ЖДАТЬ,0.0963,0.0,-2.9696524416684733,TP1,STOP,-1.17,1.62
2026-04-14T12:09:13,CRVUSDT,bos_fvg,111,—,73,ЛОНГ,0.2186,0.01,2.2552859722805523,STOP,TP1,-2.88,2.24
2026-04-14T12:09:13,WLDUSDT,bos_fvg,110,—,85,ЛОНГ,0.3131,0.005889,0.5010823572754536,STOP,STOP,-5.59,-4.76
2026-04-14T12:09:13,WIFUSDT,bos_fvg,110,—,108,ЖДАТЬ,0.19665,-0.006687,-7.501034029721421,TP1,TP1,-2.82,-0.54
2026-04-14T12:09:13,ZECUSDT,breakout,109,—,96,ЛОНГ,368.9,0.01,-3.7003021058054744,STOP,LOSS,-5.54,-3.36
2026-04-14T12:09:13,VIRTUALUSDT,bos_fvg,109,—,72,ЖДАТЬ,0.6831,0.005,0.06315926588573209,TP1,TP1,-2.4,-0.5
2026-04-14T12:09:13,1000BONKUSDT,bos_fvg,108,—,79,ЛОНГ,0.005943,0.005,1.7924171098607693,LOSS,WIN,-2.17,0.69
