hour_ts,datetime,symbol,side,liq_count,liq_usd_total
1776164400000,2026-04-14 11:00,1000PEPEUSDT,short_liq,1,294.25
1776164400000,2026-04-14 11:00,ARIAUSDT,long_liq,23,7218.06
1776164400000,2026-04-14 11:00,ASTERUSDT,short_liq,1,2138.81
1776164400000,2026-04-14 11:00,BASEDUSDT,short_liq,2,645.64
1776164400000,2026-04-14 11:00,BEATUSDT,long_liq,1,3.12
1776164400000,2026-04-14 11:00,BEATUSDT,short_liq,1,17.96
1776164400000,2026-04-14 11:00,BLESSUSDT,long_liq,2,41.6
1776164400000,2026-04-14 11:00,BTCUSDT,long_liq,7,32744.35
1776164400000,2026-04-14 11:00,BTCUSDT,short_liq,1,1479.02
1776164400000,2026-04-14 11:00,CLUSDT,short_liq,1,60.2
1776164400000,2026-04-14 11:00,COAIUSDT,short_liq,1,4.57
1776164400000,2026-04-14 11:00,DOGEUSDT,short_liq,1,65.27
1776164400000,2026-04-14 11:00,EDGEUSDT,long_liq,1,15.87
1776164400000,2026-04-14 11:00,ENJUSDT,long_liq,4,494.22
1776164400000,2026-04-14 11:00,ENJUSDT,short_liq,1,6.0
1776164400000,2026-04-14 11:00,ETHUSDT,long_liq,2,11417.38
1776164400000,2026-04-14 11:00,FARTCOINUSDT,long_liq,1,6.49
1776164400000,2026-04-14 11:00,HYPEUSDT,long_liq,2,411.92
1776164400000,2026-04-14 11:00,LABUSDT,long_liq,1,566.24
1776164400000,2026-04-14 11:00,MONUSDT,long_liq,1,49.0
1776164400000,2026-04-14 11:00,MYXUSDT,long_liq,2,279.14
1776164400000,2026-04-14 11:00,MYXUSDT,short_liq,2,57.42
1776164400000,2026-04-14 11:00,PENGUUSDT,long_liq,1,300.76
1776164400000,2026-04-14 11:00,PIPPINUSDT,short_liq,3,306.0
1776164400000,2026-04-14 11:00,RAVEUSDT,long_liq,644,551038.11
1776164400000,2026-04-14 11:00,RIVERUSDT,short_liq,2,28.03
1776164400000,2026-04-14 11:00,SOLUSDT,short_liq,2,1903.29
1776164400000,2026-04-14 11:00,TRUMPUSDT,short_liq,1,85.73
1776164400000,2026-04-14 11:00,TRXUSDT,long_liq,1,313.5
1776164400000,2026-04-14 11:00,VVVUSDT,long_liq,1,18.8
1776164400000,2026-04-14 11:00,WETUSDT,long_liq,2,73.09
1776164400000,2026-04-14 11:00,XPLUSDT,long_liq,1,29.7
1776164400000,2026-04-14 11:00,XPLUSDT,short_liq,1,13.29
1776164400000,2026-04-14 11:00,XRPUSDT,long_liq,1,206.46
1776164400000,2026-04-14 11:00,XRPUSDT,short_liq,2,172.2
1776164400000,2026-04-14 11:00,ZECUSDT,long_liq,3,322.3
1776164400000,2026-04-14 11:00,ZECUSDT,short_liq,1,934.42
1776168000000,2026-04-14 12:00,1000PEPEUSDT,short_liq,2,43.08
1776168000000,2026-04-14 12:00,AAVEUSDT,short_liq,1,19.84
1776168000000,2026-04-14 12:00,ADAUSDT,short_liq,3,2120.01
1776168000000,2026-04-14 12:00,APTUSDT,short_liq,1,336.51
1776168000000,2026-04-14 12:00,ARIAUSDT,long_liq,88,65519.65
1776168000000,2026-04-14 12:00,ARIAUSDT,short_liq,25,10881.27
1776168000000,2026-04-14 12:00,ASTERUSDT,long_liq,1,70.32
1776168000000,2026-04-14 12:00,ASTERUSDT,short_liq,1,189.59
1776168000000,2026-04-14 12:00,BASEDUSDT,long_liq,4,92.17
1776168000000,2026-04-14 12:00,BEATUSDT,long_liq,3,3127.21
1776168000000,2026-04-14 12:00,BEATUSDT,short_liq,1,19.32
1776168000000,2026-04-14 12:00,BLESSUSDT,long_liq,38,28043.24
1776168000000,2026-04-14 12:00,BLESSUSDT,short_liq,30,19179.84
1776168000000,2026-04-14 12:00,BROCCOLIUSDT,short_liq,2,90.87
1776168000000,2026-04-14 12:00,BTCUSDT,long_liq,4,6125.14
1776168000000,2026-04-14 12:00,BTCUSDT,short_liq,6,59479.14
1776168000000,2026-04-14 12:00,CCUSDT,long_liq,1,0.64
1776168000000,2026-04-14 12:00,CLUSDT,short_liq,5,5769.19
1776168000000,2026-04-14 12:00,COAIUSDT,short_liq,12,10688.62
1776168000000,2026-04-14 12:00,DASHUSDT,long_liq,2,225.87
1776168000000,2026-04-14 12:00,DASHUSDT,short_liq,1,8626.01
1776168000000,2026-04-14 12:00,DOGEUSDT,short_liq,3,306.73
1776168000000,2026-04-14 12:00,DOTUSDT,short_liq,4,7145.87
1776168000000,2026-04-14 12:00,EDGEUSDT,long_liq,15,1693.22
1776168000000,2026-04-14 12:00,ENAUSDT,short_liq,2,687.84
1776168000000,2026-04-14 12:00,ENJUSDT,long_liq,2,85.11
1776168000000,2026-04-14 12:00,ETHUSDT,long_liq,1,23.85
1776168000000,2026-04-14 12:00,ETHUSDT,short_liq,4,8455.87
1776168000000,2026-04-14 12:00,FARTCOINUSDT,long_liq,4,743.5
1776168000000,2026-04-14 12:00,FARTCOINUSDT,short_liq,4,3525.87
1776168000000,2026-04-14 12:00,GALAUSDT,long_liq,1,304.07
1776168000000,2026-04-14 12:00,GALAUSDT,short_liq,1,380.34
1776168000000,2026-04-14 12:00,GIGGLEUSDT,long_liq,48,39890.01
1776168000000,2026-04-14 12:00,GIGGLEUSDT,short_liq,8,1595.92
1776168000000,2026-04-14 12:00,HYPEUSDT,long_liq,6,2496.45
1776168000000,2026-04-14 12:00,HYPEUSDT,short_liq,1,0.45
1776168000000,2026-04-14 12:00,IRYSUSDT,long_liq,1,19.83
1776168000000,2026-04-14 12:00,LABUSDT,long_liq,3,230.45
1776168000000,2026-04-14 12:00,LDOUSDT,long_liq,2,145.27
1776168000000,2026-04-14 12:00,LINKUSDT,short_liq,2,195.21
1776168000000,2026-04-14 12:00,MUSDT,long_liq,2,5116.83
1776168000000,2026-04-14 12:00,MUSDT,short_liq,1,22.27
1776168000000,2026-04-14 12:00,MYXUSDT,long_liq,4,406.82
1776168000000,2026-04-14 12:00,MYXUSDT,short_liq,45,10801.01
1776168000000,2026-04-14 12:00,NEARUSDT,long_liq,1,30.07
1776168000000,2026-04-14 12:00,ONDOUSDT,short_liq,1,6.04
1776168000000,2026-04-14 12:00,ORDIUSDT,short_liq,1,1.01
1776168000000,2026-04-14 12:00,PENGUUSDT,long_liq,1,3.58
1776168000000,2026-04-14 12:00,PIPPINUSDT,long_liq,1,2.67
1776168000000,2026-04-14 12:00,PIPPINUSDT,short_liq,2,395.53
1776168000000,2026-04-14 12:00,PLUMEUSDT,short_liq,1,1186.8
1776168000000,2026-04-14 12:00,RAVEUSDT,long_liq,782,626556.8
1776168000000,2026-04-14 12:00,RAVEUSDT,short_liq,353,301327.9
1776168000000,2026-04-14 12:00,RENDERUSDT,short_liq,2,6782.84
1776168000000,2026-04-14 12:00,RIVERUSDT,long_liq,5,4266.42
1776168000000,2026-04-14 12:00,RIVERUSDT,short_liq,5,577.34
1776168000000,2026-04-14 12:00,SIRENUSDT,long_liq,2,6.57
1776168000000,2026-04-14 12:00,SOLUSDT,short_liq,2,59.78
1776168000000,2026-04-14 12:00,STABLEUSDT,long_liq,1,41.52
1776168000000,2026-04-14 12:00,STABLEUSDT,short_liq,1,18.87
1776168000000,2026-04-14 12:00,STRKUSDT,long_liq,2,13.01
1776168000000,2026-04-14 12:00,SUIUSDT,long_liq,1,47.85
1776168000000,2026-04-14 12:00,SUIUSDT,short_liq,2,2203.88
1776168000000,2026-04-14 12:00,TAOUSDT,short_liq,16,32206.89
1776168000000,2026-04-14 12:00,USELESSUSDT,short_liq,1,74.61
1776168000000,2026-04-14 12:00,VIRTUALUSDT,short_liq,1,6.08
1776168000000,2026-04-14 12:00,VVVUSDT,long_liq,3,241.06
1776168000000,2026-04-14 12:00,VVVUSDT,short_liq,1,111.42
1776168000000,2026-04-14 12:00,WETUSDT,long_liq,5,226.25
1776168000000,2026-04-14 12:00,WETUSDT,short_liq,2,83.57
1776168000000,2026-04-14 12:00,WLDUSDT,short_liq,3,2183.26
1776168000000,2026-04-14 12:00,WLFIUSDT,long_liq,2,485.88
1776168000000,2026-04-14 12:00,WLFIUSDT,short_liq,4,2833.34
1776168000000,2026-04-14 12:00,XAGUSDT,long_liq,1,0.55
1776168000000,2026-04-14 12:00,XAUTUSDT,long_liq,1,23.9
1776168000000,2026-04-14 12:00,XAUTUSDT,short_liq,1,47.15
1776168000000,2026-04-14 12:00,XAUUSDT,long_liq,2,1039.28
1776168000000,2026-04-14 12:00,XPLUSDT,long_liq,4,5370.0
1776168000000,2026-04-14 12:00,XPLUSDT,short_liq,4,329.46
1776168000000,2026-04-14 12:00,XRPUSDT,short_liq,4,6298.16
1776168000000,2026-04-14 12:00,ZAMAUSDT,long_liq,4,4140.81
1776168000000,2026-04-14 12:00,ZAMAUSDT,short_liq,14,7392.77
1776168000000,2026-04-14 12:00,ZECUSDT,long_liq,2,1515.23
1776168000000,2026-04-14 12:00,ZECUSDT,short_liq,2,690.83
1776171600000,2026-04-14 13:00,1000BONKUSDT,long_liq,1,81.34
1776171600000,2026-04-14 13:00,1000PEPEUSDT,long_liq,14,4829.65
1776171600000,2026-04-14 13:00,1000PEPEUSDT,short_liq,1,2743.92
1776171600000,2026-04-14 13:00,AAVEUSDT,long_liq,1,7.09
1776171600000,2026-04-14 13:00,ADAUSDT,long_liq,7,4730.05
1776171600000,2026-04-14 13:00,ADAUSDT,short_liq,1,198.36
1776171600000,2026-04-14 13:00,ALGOUSDT,long_liq,2,1159.36
1776171600000,2026-04-14 13:00,APTUSDT,short_liq,1,89.87
1776171600000,2026-04-14 13:00,ARIAUSDT,long_liq,80,47576.79
1776171600000,2026-04-14 13:00,ARIAUSDT,short_liq,28,32338.65
1776171600000,2026-04-14 13:00,ASTERUSDT,short_liq,1,1758.48
1776171600000,2026-04-14 13:00,AVAXUSDT,long_liq,1,131.83
1776171600000,2026-04-14 13:00,BASEDUSDT,long_liq,3,293.8
1776171600000,2026-04-14 13:00,BCHUSDT,long_liq,2,1321.38
1776171600000,2026-04-14 13:00,BLESSUSDT,long_liq,24,6290.87
1776171600000,2026-04-14 13:00,BLESSUSDT,short_liq,152,47682.47
1776171600000,2026-04-14 13:00,BNBUSDT,long_liq,9,2150.59
1776171600000,2026-04-14 13:00,BTCUSDT,long_liq,613,7062492.66
1776171600000,2026-04-14 13:00,BTCUSDT,short_liq,1,2746.89
1776171600000,2026-04-14 13:00,CCUSDT,short_liq,1,32.7
1776171600000,2026-04-14 13:00,CLUSDT,short_liq,8,14985.03
1776171600000,2026-04-14 13:00,COAIUSDT,long_liq,11,1689.7
1776171600000,2026-04-14 13:00,COAIUSDT,short_liq,16,7127.34
1776171600000,2026-04-14 13:00,CRVUSDT,long_liq,1,2.27
1776171600000,2026-04-14 13:00,DOGEUSDT,long_liq,49,238072.48
1776171600000,2026-04-14 13:00,DOGEUSDT,short_liq,3,2077.13
1776171600000,2026-04-14 13:00,DOTUSDT,short_liq,1,97.83
1776171600000,2026-04-14 13:00,EDGEUSDT,long_liq,13,1178.14
1776171600000,2026-04-14 13:00,ENAUSDT,short_liq,1,3827.12
1776171600000,2026-04-14 13:00,ENJUSDT,short_liq,4,2407.52
1776171600000,2026-04-14 13:00,ETHUSDT,long_liq,57,137180.66
1776171600000,2026-04-14 13:00,ETHUSDT,short_liq,3,2045.13
1776171600000,2026-04-14 13:00,FARTCOINUSDT,long_liq,38,20514.26
1776171600000,2026-04-14 13:00,FARTCOINUSDT,short_liq,2,171.35
1776171600000,2026-04-14 13:00,GIGGLEUSDT,long_liq,14,5398.14
1776171600000,2026-04-14 13:00,GIGGLEUSDT,short_liq,2,42.28
1776171600000,2026-04-14 13:00,HYPEUSDT,long_liq,11,6910.17
1776171600000,2026-04-14 13:00,HYPEUSDT,short_liq,8,3295.06
1776171600000,2026-04-14 13:00,LABUSDT,long_liq,2,530.45
1776171600000,2026-04-14 13:00,LDOUSDT,long_liq,7,1638.74
1776171600000,2026-04-14 13:00,LINKUSDT,long_liq,6,1180.83
1776171600000,2026-04-14 13:00,LITUSDT,short_liq,1,2133.5
1776171600000,2026-04-14 13:00,LTCUSDT,long_liq,2,439.89
1776171600000,2026-04-14 13:00,MONUSDT,short_liq,1,1294.99
1776171600000,2026-04-14 13:00,MYXUSDT,long_liq,2,2619.11
1776171600000,2026-04-14 13:00,MYXUSDT,short_liq,1,38.2
1776171600000,2026-04-14 13:00,NEARUSDT,short_liq,1,996.04
1776171600000,2026-04-14 13:00,ONDOUSDT,long_liq,1,538.77
1776171600000,2026-04-14 13:00,OPUSDT,long_liq,1,152.24
1776171600000,2026-04-14 13:00,PENGUUSDT,long_liq,3,9323.61
1776171600000,2026-04-14 13:00,PENGUUSDT,short_liq,1,214.52
1776171600000,2026-04-14 13:00,PIPPINUSDT,short_liq,1,1304.2
1776171600000,2026-04-14 13:00,PLUMEUSDT,long_liq,1,5.5
1776171600000,2026-04-14 13:00,PLUMEUSDT,short_liq,3,91.52
1776171600000,2026-04-14 13:00,PUMPFUNUSDT,long_liq,5,8872.61
1776171600000,2026-04-14 13:00,PUMPFUNUSDT,short_liq,1,21.05
1776171600000,2026-04-14 13:00,RAVEUSDT,long_liq,313,219277.97
1776171600000,2026-04-14 13:00,RAVEUSDT,short_liq,109,61331.79
1776171600000,2026-04-14 13:00,RIVERUSDT,long_liq,5,181.35
1776171600000,2026-04-14 13:00,RIVERUSDT,short_liq,11,16489.33
1776171600000,2026-04-14 13:00,SHIB1000USDT,long_liq,1,120.24
1776171600000,2026-04-14 13:00,SIRENUSDT,short_liq,1,68.5
1776171600000,2026-04-14 13:00,SOLUSDT,long_liq,111,260011.0
1776171600000,2026-04-14 13:00,SOLUSDT,short_liq,2,1733.17
1776171600000,2026-04-14 13:00,SUIUSDT,long_liq,1,6084.69
1776171600000,2026-04-14 13:00,TAOUSDT,long_liq,4,27666.03
1776171600000,2026-04-14 13:00,TAOUSDT,short_liq,1,13.77
1776171600000,2026-04-14 13:00,TONUSDT,long_liq,1,606.03
1776171600000,2026-04-14 13:00,TRUMPUSDT,long_liq,2,237.24
1776171600000,2026-04-14 13:00,VIRTUALUSDT,long_liq,1,42.01
1776171600000,2026-04-14 13:00,VVVUSDT,long_liq,15,5497.41
1776171600000,2026-04-14 13:00,WETUSDT,short_liq,3,372.48
1776171600000,2026-04-14 13:00,WIFUSDT,long_liq,1,475.4
1776171600000,2026-04-14 13:00,WLDUSDT,long_liq,1,2070.62
1776171600000,2026-04-14 13:00,WLFIUSDT,long_liq,2,205.15
1776171600000,2026-04-14 13:00,XAGUSDT,long_liq,3,2344.5
1776171600000,2026-04-14 13:00,XAUTUSDT,long_liq,5,4604.6
1776171600000,2026-04-14 13:00,XAUUSDT,long_liq,2,6658.97
1776171600000,2026-04-14 13:00,XPLUSDT,short_liq,1,13.48
1776171600000,2026-04-14 13:00,XRPUSDT,long_liq,61,132939.97
1776171600000,2026-04-14 13:00,XRPUSDT,short_liq,2,179.62
1776171600000,2026-04-14 13:00,ZAMAUSDT,long_liq,8,7894.6
1776171600000,2026-04-14 13:00,ZECUSDT,long_liq,1,102.66
1776171600000,2026-04-14 13:00,ZECUSDT,short_liq,2,252.45
1776175200000,2026-04-14 14:00,1000PEPEUSDT,long_liq,10,7138.39
1776175200000,2026-04-14 14:00,1000PEPEUSDT,short_liq,3,2589.42
1776175200000,2026-04-14 14:00,AAVEUSDT,long_liq,2,4305.85
1776175200000,2026-04-14 14:00,ADAUSDT,long_liq,4,157.67
1776175200000,2026-04-14 14:00,ADAUSDT,short_liq,2,6397.61
1776175200000,2026-04-14 14:00,APTUSDT,long_liq,1,8.78
1776175200000,2026-04-14 14:00,ARBUSDT,long_liq,1,5493.28
1776175200000,2026-04-14 14:00,ARIAUSDT,long_liq,15,2447.15
1776175200000,2026-04-14 14:00,ARIAUSDT,short_liq,15,12253.84
1776175200000,2026-04-14 14:00,ASTERUSDT,long_liq,1,2683.13
1776175200000,2026-04-14 14:00,ASTERUSDT,short_liq,2,219.89
1776175200000,2026-04-14 14:00,AVAXUSDT,long_liq,3,690.27
1776175200000,2026-04-14 14:00,AVAXUSDT,short_liq,1,39884.55
1776175200000,2026-04-14 14:00,BASEDUSDT,long_liq,3,289.04
1776175200000,2026-04-14 14:00,BCHUSDT,long_liq,1,53.78
1776175200000,2026-04-14 14:00,BEATUSDT,long_liq,1,172.65
1776175200000,2026-04-14 14:00,BLESSUSDT,long_liq,20,7954.27
1776175200000,2026-04-14 14:00,BLESSUSDT,short_liq,2,31.75
1776175200000,2026-04-14 14:00,BNBUSDT,long_liq,3,169.65
1776175200000,2026-04-14 14:00,BROCCOLIUSDT,short_liq,1,52.83
1776175200000,2026-04-14 14:00,BTCUSDT,long_liq,537,4500123.0
1776175200000,2026-04-14 14:00,BTCUSDT,short_liq,60,508650.67
1776175200000,2026-04-14 14:00,CLUSDT,short_liq,57,158885.41
1776175200000,2026-04-14 14:00,COAIUSDT,long_liq,4,394.86
1776175200000,2026-04-14 14:00,COAIUSDT,short_liq,19,19488.64
1776175200000,2026-04-14 14:00,DASHUSDT,long_liq,1,267.45
1776175200000,2026-04-14 14:00,DOGEUSDT,long_liq,41,36863.84
1776175200000,2026-04-14 14:00,DOGEUSDT,short_liq,12,30514.79
1776175200000,2026-04-14 14:00,DOTUSDT,short_liq,5,411.72
1776175200000,2026-04-14 14:00,EDGEUSDT,long_liq,1,3192.32
1776175200000,2026-04-14 14:00,EDGEUSDT,short_liq,1,53.18
1776175200000,2026-04-14 14:00,ENAUSDT,long_liq,4,643.28
1776175200000,2026-04-14 14:00,ENAUSDT,short_liq,4,645.56
1776175200000,2026-04-14 14:00,ENJUSDT,long_liq,3,84.51
1776175200000,2026-04-14 14:00,ENJUSDT,short_liq,2,587.2
1776175200000,2026-04-14 14:00,ETHUSDT,long_liq,323,1846483.71
1776175200000,2026-04-14 14:00,ETHUSDT,short_liq,93,1759166.18
1776175200000,2026-04-14 14:00,FARTCOINUSDT,long_liq,2,16.27
1776175200000,2026-04-14 14:00,FARTCOINUSDT,short_liq,40,21603.08
1776175200000,2026-04-14 14:00,GALAUSDT,long_liq,1,65.74
1776175200000,2026-04-14 14:00,GALAUSDT,short_liq,1,34.52
1776175200000,2026-04-14 14:00,GIGGLEUSDT,long_liq,2,253.21
1776175200000,2026-04-14 14:00,GIGGLEUSDT,short_liq,26,22074.33
1776175200000,2026-04-14 14:00,HBARUSDT,long_liq,2,5500.52
1776175200000,2026-04-14 14:00,HYPEUSDT,long_liq,4,3325.77
1776175200000,2026-04-14 14:00,HYPEUSDT,short_liq,36,19679.7
1776175200000,2026-04-14 14:00,LDOUSDT,short_liq,1,1211.65
1776175200000,2026-04-14 14:00,LINKUSDT,long_liq,3,6540.38
1776175200000,2026-04-14 14:00,LTCUSDT,long_liq,2,5213.4
1776175200000,2026-04-14 14:00,MONUSDT,short_liq,4,14845.88
1776175200000,2026-04-14 14:00,MYXUSDT,long_liq,36,8262.86
1776175200000,2026-04-14 14:00,MYXUSDT,short_liq,18,4103.53
1776175200000,2026-04-14 14:00,NEARUSDT,long_liq,1,30.81
1776175200000,2026-04-14 14:00,NEARUSDT,short_liq,8,12794.85
1776175200000,2026-04-14 14:00,ONDOUSDT,long_liq,3,300.47
1776175200000,2026-04-14 14:00,ONDOUSDT,short_liq,1,32026.15
1776175200000,2026-04-14 14:00,OPUSDT,long_liq,5,18878.2
1776175200000,2026-04-14 14:00,PENGUUSDT,short_liq,1,635.78
1776175200000,2026-04-14 14:00,PIPPINUSDT,short_liq,1,257.55
1776175200000,2026-04-14 14:00,PUMPFUNUSDT,short_liq,4,2709.88
1776175200000,2026-04-14 14:00,RAVEUSDT,long_liq,202,138848.34
1776175200000,2026-04-14 14:00,RAVEUSDT,short_liq,31,20123.71
1776175200000,2026-04-14 14:00,RIVERUSDT,long_liq,2,536.81
1776175200000,2026-04-14 14:00,RIVERUSDT,short_liq,5,2848.69
1776175200000,2026-04-14 14:00,SOLUSDT,long_liq,53,299020.95
1776175200000,2026-04-14 14:00,SOLUSDT,short_liq,24,22674.35
1776175200000,2026-04-14 14:00,STRKUSDT,long_liq,1,9.19
1776175200000,2026-04-14 14:00,SUIUSDT,long_liq,2,3614.89
1776175200000,2026-04-14 14:00,TAOUSDT,long_liq,1,208.95
1776175200000,2026-04-14 14:00,TAOUSDT,short_liq,3,5081.58
1776175200000,2026-04-14 14:00,TRUMPUSDT,short_liq,13,10427.37
1776175200000,2026-04-14 14:00,USELESSUSDT,short_liq,6,173.23
1776175200000,2026-04-14 14:00,VVVUSDT,long_liq,3,249.02
1776175200000,2026-04-14 14:00,VVVUSDT,short_liq,1,302.2
1776175200000,2026-04-14 14:00,WETUSDT,short_liq,1,7.25
1776175200000,2026-04-14 14:00,WIFUSDT,long_liq,1,153.17
1776175200000,2026-04-14 14:00,WLDUSDT,long_liq,1,45.66
1776175200000,2026-04-14 14:00,WLDUSDT,short_liq,3,14653.13
1776175200000,2026-04-14 14:00,XAGUSDT,long_liq,2,2876.07
1776175200000,2026-04-14 14:00,XAUTUSDT,long_liq,5,22118.55
1776175200000,2026-04-14 14:00,XAUTUSDT,short_liq,1,71.17
1776175200000,2026-04-14 14:00,XAUUSDT,long_liq,1,38.63
1776175200000,2026-04-14 14:00,XPLUSDT,long_liq,3,1111.29
1776175200000,2026-04-14 14:00,XPLUSDT,short_liq,2,159.33
1776175200000,2026-04-14 14:00,XRPUSDT,long_liq,10,60270.04
1776175200000,2026-04-14 14:00,XRPUSDT,short_liq,24,51951.1
1776175200000,2026-04-14 14:00,ZAMAUSDT,long_liq,1,108.82
1776175200000,2026-04-14 14:00,ZAMAUSDT,short_liq,8,927.92
1776175200000,2026-04-14 14:00,ZECUSDT,long_liq,1,206.07
1776175200000,2026-04-14 14:00,ZECUSDT,short_liq,12,7888.05
1776178800000,2026-04-14 15:00,1000BONKUSDT,short_liq,2,466.88
1776178800000,2026-04-14 15:00,1000PEPEUSDT,short_liq,12,7502.18
1776178800000,2026-04-14 15:00,AAVEUSDT,long_liq,1,112.25
1776178800000,2026-04-14 15:00,ADAUSDT,short_liq,4,8139.27
1776178800000,2026-04-14 15:00,APTUSDT,long_liq,1,235.09
1776178800000,2026-04-14 15:00,ARBUSDT,short_liq,5,7391.82
1776178800000,2026-04-14 15:00,ARIAUSDT,long_liq,24,3523.45
1776178800000,2026-04-14 15:00,ARIAUSDT,short_liq,80,50823.58
1776178800000,2026-04-14 15:00,AVAXUSDT,long_liq,1,47.72
1776178800000,2026-04-14 15:00,AVAXUSDT,short_liq,5,29071.27
1776178800000,2026-04-14 15:00,BASEDUSDT,long_liq,9,4695.66
1776178800000,2026-04-14 15:00,BCHUSDT,short_liq,1,486.75
1776178800000,2026-04-14 15:00,BEATUSDT,short_liq,1,413.01
1776178800000,2026-04-14 15:00,BLESSUSDT,long_liq,11,3717.8
1776178800000,2026-04-14 15:00,BLESSUSDT,short_liq,11,2057.07
1776178800000,2026-04-14 15:00,BNBUSDT,short_liq,1,613.0
1776178800000,2026-04-14 15:00,BROCCOLIUSDT,short_liq,1,23.32
1776178800000,2026-04-14 15:00,BTCUSDT,long_liq,31,42316.41
1776178800000,2026-04-14 15:00,BTCUSDT,short_liq,60,625580.04
1776178800000,2026-04-14 15:00,CLUSDT,short_liq,2,232.3
1776178800000,2026-04-14 15:00,COAIUSDT,short_liq,3,1576.3
1776178800000,2026-04-14 15:00,CRVUSDT,short_liq,1,48.15
1776178800000,2026-04-14 15:00,DASHUSDT,short_liq,2,1214.79
1776178800000,2026-04-14 15:00,DOGEUSDT,short_liq,8,4046.75
1776178800000,2026-04-14 15:00,DOTUSDT,short_liq,2,922.02
1776178800000,2026-04-14 15:00,EDGEUSDT,long_liq,90,21750.43
1776178800000,2026-04-14 15:00,EDGEUSDT,short_liq,4,3192.87
1776178800000,2026-04-14 15:00,ENAUSDT,short_liq,7,32115.68
1776178800000,2026-04-14 15:00,ENJUSDT,long_liq,180,110246.07
1776178800000,2026-04-14 15:00,ENJUSDT,short_liq,41,22775.59
1776178800000,2026-04-14 15:00,ETHUSDT,long_liq,34,107151.81
1776178800000,2026-04-14 15:00,ETHUSDT,short_liq,79,1016102.96
1776178800000,2026-04-14 15:00,FARTCOINUSDT,long_liq,7,701.68
1776178800000,2026-04-14 15:00,FARTCOINUSDT,short_liq,15,8620.16
1776178800000,2026-04-14 15:00,GALAUSDT,short_liq,3,5083.75
1776178800000,2026-04-14 15:00,GIGGLEUSDT,long_liq,1,2.01
1776178800000,2026-04-14 15:00,GIGGLEUSDT,short_liq,14,6365.55
1776178800000,2026-04-14 15:00,HYPEUSDT,short_liq,7,4257.49
1776178800000,2026-04-14 15:00,IRYSUSDT,short_liq,3,520.63
1776178800000,2026-04-14 15:00,LABUSDT,long_liq,1,298.34
1776178800000,2026-04-14 15:00,LDOUSDT,short_liq,2,1440.59
1776178800000,2026-04-14 15:00,LINKUSDT,short_liq,6,196503.59
1776178800000,2026-04-14 15:00,LITUSDT,short_liq,1,370.84
1776178800000,2026-04-14 15:00,LTCUSDT,long_liq,1,5.5
1776178800000,2026-04-14 15:00,LTCUSDT,short_liq,2,772.91
1776178800000,2026-04-14 15:00,MUSDT,long_liq,1,826.76
1776178800000,2026-04-14 15:00,MYXUSDT,long_liq,15,4959.94
1776178800000,2026-04-14 15:00,MYXUSDT,short_liq,19,5496.08
1776178800000,2026-04-14 15:00,ONDOUSDT,short_liq,1,98.45
1776178800000,2026-04-14 15:00,OPUSDT,short_liq,4,13635.11
1776178800000,2026-04-14 15:00,ORDIUSDT,short_liq,1,864.53
1776178800000,2026-04-14 15:00,PENGUUSDT,short_liq,5,1985.99
1776178800000,2026-04-14 15:00,PIPPINUSDT,long_liq,1,183.27
1776178800000,2026-04-14 15:00,PIPPINUSDT,short_liq,1,480.56
1776178800000,2026-04-14 15:00,PLUMEUSDT,short_liq,2,157.61
1776178800000,2026-04-14 15:00,PUMPFUNUSDT,short_liq,2,1357.33
1776178800000,2026-04-14 15:00,RAVEUSDT,long_liq,196,118003.42
1776178800000,2026-04-14 15:00,RAVEUSDT,short_liq,6,2294.18
1776178800000,2026-04-14 15:00,RENDERUSDT,short_liq,1,97.72
1776178800000,2026-04-14 15:00,RIVERUSDT,long_liq,6,24287.58
1776178800000,2026-04-14 15:00,RIVERUSDT,short_liq,1,85.96
1776178800000,2026-04-14 15:00,SHIB1000USDT,short_liq,1,33.52
1776178800000,2026-04-14 15:00,SIRENUSDT,long_liq,2,732.43
1776178800000,2026-04-14 15:00,SOLUSDT,long_liq,17,16121.28
1776178800000,2026-04-14 15:00,SOLUSDT,short_liq,39,59234.19
1776178800000,2026-04-14 15:00,STRKUSDT,short_liq,2,878.75
1776178800000,2026-04-14 15:00,SUIUSDT,short_liq,7,94673.25
1776178800000,2026-04-14 15:00,TAOUSDT,long_liq,1,499.2
1776178800000,2026-04-14 15:00,TAOUSDT,short_liq,8,3736.98
1776178800000,2026-04-14 15:00,TONUSDT,long_liq,1,63.92
1776178800000,2026-04-14 15:00,TONUSDT,short_liq,9,15308.36
1776178800000,2026-04-14 15:00,TRUMPUSDT,long_liq,1,196.6
1776178800000,2026-04-14 15:00,TRUMPUSDT,short_liq,7,10309.44
1776178800000,2026-04-14 15:00,UNIUSDT,short_liq,1,99.34
1776178800000,2026-04-14 15:00,VIRTUALUSDT,short_liq,4,21258.78
1776178800000,2026-04-14 15:00,VVVUSDT,short_liq,2,22.94
1776178800000,2026-04-14 15:00,WIFUSDT,long_liq,1,60.04
1776178800000,2026-04-14 15:00,WIFUSDT,short_liq,3,648.53
1776178800000,2026-04-14 15:00,WLDUSDT,short_liq,1,272.09
1776178800000,2026-04-14 15:00,WLFIUSDT,short_liq,2,583.43
1776178800000,2026-04-14 15:00,XPLUSDT,short_liq,5,7564.04
